,員工滿意度,雇主評分,工作項目,每月工作時數,工作年資,工傷紀錄,在職中,近5年升遷,職務,薪資
3743,0.53,0.68,4,214,3,0,0,0,技術員,2
3744,0.9,0.94,4,231,3,0,0,0,技術員,2
3745,0.8,0.78,3,175,3,0,0,0,技術員,2
3746,0.51,0.6,5,175,3,0,0,0,技術員,2
3747,0.86,0.96,5,238,5,0,0,0,技術員,1
3748,0.63,0.79,4,228,4,0,0,0,技術員,1
3749,0.83,0.93,3,220,4,0,0,0,技術員,1
3750,0.85,0.55,4,233,2,1,0,0,技術員,1
3751,0.8,0.57,3,225,4,0,0,0,技術支援,1
3752,0.79,0.97,5,187,3,0,0,0,技術支援,1
3753,0.37,0.71,3,117,3,0,0,0,技術支援,1
3754,0.85,0.9,3,184,3,1,0,0,技術支援,1
3755,0.76,0.56,3,216,3,0,0,0,技術支援,1
3756,0.99,0.62,4,140,2,1,0,0,技術支援,1
3757,0.55,0.63,3,201,2,1,0,0,技術支援,3
3758,0.69,0.69,4,167,3,1,0,0,技術支援,1
3759,0.68,1,5,203,2,0,0,0,技術支援,1
3760,0.69,0.9,5,231,2,1,0,0,技術支援,1
3761,0.65,0.7,3,141,4,0,0,0,技術支援,1
3762,0.17,0.88,6,226,3,1,0,0,技術員,3
3763,0.48,0.65,3,199,2,0,0,0,技術員,1
3764,0.65,0.59,4,192,3,0,0,0,技術員,1
3765,0.57,0.49,4,247,2,0,0,0,經理,1
3766,0.8,0.67,3,164,3,0,0,0,資訊科技,3
3767,0.8,0.6,5,234,2,0,0,0,資訊科技,1
3768,0.5,0.6,2,177,3,1,0,0,資訊科技,2
3769,0.95,0.87,3,208,2,0,0,0,資訊科技,3
3770,0.69,0.93,3,233,3,0,0,0,資訊科技,2
3771,0.74,0.57,4,172,3,0,0,0,產品管理,3
3772,0.68,0.59,3,141,3,0,0,0,產品管理,2
3773,0.68,0.55,3,213,3,0,0,0,產品管理,2
3774,0.65,0.37,5,128,3,1,0,0,產品管理,2
3775,0.85,0.92,4,151,3,1,0,0,資訊科技,2
3776,0.49,0.48,4,247,3,0,0,0,研發,2
3777,0.19,0.8,6,143,4,0,0,0,研發,2
3778,0.95,0.61,3,164,3,0,0,0,研發,2
3779,0.63,0.62,3,183,3,0,0,0,研發,2
3780,0.83,0.8,4,274,3,0,0,0,研發,3
3781,0.62,0.78,4,261,2,0,0,0,行銷,1
3782,0.74,0.98,5,200,3,0,0,0,業務,2
3783,0.7,0.87,5,177,2,0,0,0,財務會計,2
3784,0.28,0.38,5,139,4,0,0,0,技術支援,2
3785,0.39,0.56,6,228,5,0,0,0,技術員,2
3786,0.62,0.63,3,230,2,0,0,0,經理,2
3787,0.79,0.54,5,212,4,0,0,0,行銷,2
3788,0.87,0.74,4,265,4,0,0,0,行銷,2
3789,0.29,0.75,3,124,4,0,0,0,行銷,2
3790,0.37,0.88,4,155,3,0,0,0,業務,2
3791,0.68,0.55,4,215,4,0,0,0,業務,3
3792,0.9,0.51,4,214,2,0,0,0,業務,1
3793,0.97,0.65,3,181,3,0,0,0,業務,1
3794,0.6,0.77,4,229,2,0,0,0,業務,1
3795,0.58,0.79,5,262,2,0,0,0,業務,3
3796,0.83,0.86,3,165,3,0,0,0,業務,1
3797,0.83,0.73,5,136,3,0,0,0,業務,1
3798,0.94,0.71,4,151,2,1,0,0,業務,1
3799,0.69,0.9,5,226,4,0,0,0,業務,3
3800,0.81,0.81,5,215,2,0,0,0,業務,1
3801,0.19,0.5,6,143,5,1,0,0,業務,1
3802,0.18,0.64,3,223,4,1,0,0,業務,1
3803,0.58,0.63,4,271,3,0,0,0,業務,1
3804,0.76,0.65,3,220,3,0,0,0,業務,1
3805,0.26,0.47,6,182,4,0,0,0,業務,1
3806,0.78,0.87,3,190,3,0,0,0,業務,1
3807,0.71,0.56,3,198,3,0,0,0,業務,2
3808,0.76,0.61,3,141,2,0,0,0,業務,2
3809,0.44,0.81,3,248,2,0,0,0,財務會計,2
3810,0.26,0.69,2,168,5,0,0,0,財務會計,2
3811,0.75,0.57,5,162,3,0,0,0,財務會計,2
3812,0.64,0.9,4,211,3,0,0,0,人力資源,2
3813,0.79,0.71,4,271,3,0,0,0,人力資源,2
3814,0.96,0.61,3,271,2,0,0,0,人力資源,2
3815,0.63,1,5,244,2,0,0,0,人力資源,2
3816,0.65,0.55,5,261,3,1,0,0,技術員,2
3817,0.76,0.81,3,225,3,0,0,0,技術員,2
3818,0.26,0.9,4,266,5,0,0,0,技術員,2
3819,0.84,0.73,3,146,5,1,0,0,技術員,3
3820,0.74,0.77,3,233,3,0,0,0,技術員,1
3821,0.53,0.45,4,180,3,0,0,0,技術員,2
3822,0.7,0.56,5,208,3,0,0,0,技術員,2
3823,0.62,0.69,4,165,4,1,0,0,技術員,2
3824,0.71,0.68,4,221,4,0,0,0,技術員,2
3825,0.5,0.65,3,215,2,0,0,0,技術員,1
3826,0.53,0.5,6,264,6,0,0,0,技術員,1
3827,0.88,0.89,2,160,4,0,0,0,技術支援,1
3828,0.79,0.83,2,192,3,0,0,0,技術支援,1
3829,0.69,0.89,5,201,2,0,0,0,技術支援,1
3830,0.57,0.96,4,264,2,0,0,0,技術支援,1
3831,0.68,0.8,4,186,3,1,0,0,技術支援,1
3832,0.6,0.82,4,272,3,0,0,0,技術支援,1
3833,0.7,0.9,4,216,3,0,0,0,技術支援,1
3834,0.71,0.76,4,142,2,1,0,0,技術支援,1
3835,0.49,0.51,4,133,3,0,0,0,技術支援,1
3836,0.74,0.7,4,260,2,0,0,0,技術支援,1
3837,0.2,0.93,4,101,5,0,0,0,技術支援,1
3838,0.57,0.5,4,230,2,0,0,0,技術員,1
3839,0.83,0.48,3,242,4,0,0,0,技術員,1
3840,0.22,0.64,3,193,2,0,0,0,技術員,1
3841,0.67,0.57,2,234,4,0,0,0,經理,1
3842,0.54,0.84,3,132,3,0,0,0,資訊科技,1
3843,0.54,0.53,4,183,3,0,0,0,資訊科技,1
3844,0.64,0.61,4,191,4,0,0,0,資訊科技,1
3845,0.23,0.84,5,140,4,0,0,0,資訊科技,1
3846,0.88,0.87,5,257,3,0,0,0,資訊科技,2
3847,0.83,0.54,4,219,3,0,0,0,產品管理,2
3848,0.88,0.67,5,141,2,0,0,0,產品管理,2
3849,0.9,0.85,5,162,2,0,0,0,產品管理,2
3850,0.49,0.61,3,181,3,0,0,0,產品管理,2
3851,0.55,0.49,3,191,3,0,0,0,資訊科技,2
3852,0.92,0.69,4,149,6,1,0,0,研發,2
3853,0.72,0.67,3,164,4,0,0,0,研發,2
3854,0.63,0.5,4,235,3,0,0,0,研發,2
3855,0.98,0.66,3,199,3,0,0,0,研發,2
3856,0.76,0.52,3,248,3,0,0,0,研發,2
3857,0.42,0.56,2,103,3,1,0,0,行銷,2
3858,0.58,0.65,4,248,4,0,0,0,行銷,3
3859,0.85,0.82,3,153,3,1,0,0,業務,1
3860,0.67,0.95,4,241,4,0,0,0,財務會計,2
3861,0.58,1,4,258,3,0,0,0,技術支援,2
3862,0.84,0.76,5,172,5,1,0,0,技術員,2
3863,0.56,0.68,3,149,2,0,0,0,經理,2
3864,0.63,0.83,4,217,3,0,0,0,行銷,1
3865,0.51,0.92,3,243,3,0,0,0,行銷,1
3866,0.95,0.81,5,120,3,0,0,0,行銷,1
3867,0.85,0.55,3,137,3,1,0,0,業務,1
3868,0.73,0.78,5,150,3,0,0,0,業務,1
3869,0.2,0.49,5,199,5,0,0,0,業務,1
3870,0.78,0.79,3,203,2,0,0,0,業務,1
3871,0.83,0.8,3,273,3,0,0,0,業務,1
3872,0.87,0.56,2,214,3,1,0,0,業務,1
3873,0.98,0.99,5,141,3,0,0,0,業務,1
3874,1,0.81,5,243,3,0,0,0,業務,1
3875,0.7,0.55,4,159,3,0,0,0,業務,1
3876,0.62,0.88,5,146,3,0,0,0,業務,1
3877,0.67,0.72,4,159,2,0,0,0,業務,1
3878,0.86,0.96,4,196,3,0,0,0,業務,1
3879,0.44,0.57,5,183,2,1,0,0,業務,1
3880,0.19,0.86,4,192,4,0,0,0,業務,1
3881,0.76,0.83,4,246,2,0,0,0,業務,1
3882,0.89,0.93,5,191,4,0,0,0,業務,1
3883,0.25,0.97,3,158,3,0,0,0,業務,1
3884,0.68,1,4,167,2,0,0,0,業務,1
3885,0.38,0.5,2,187,2,1,0,0,業務,2
3886,0.64,0.95,4,199,4,0,0,0,財務會計,2
3887,0.76,0.62,4,157,3,0,0,0,財務會計,2
3888,0.26,0.45,2,157,3,0,0,0,財務會計,2
3889,0.69,0.67,3,178,2,0,0,0,人力資源,2
3890,0.98,0.66,3,154,2,0,0,0,人力資源,2
3891,0.86,0.83,5,208,2,1,0,0,人力資源,2
3892,0.14,0.68,4,273,5,1,0,0,人力資源,2
3893,0.58,0.63,4,159,3,0,0,0,技術員,2
3894,0.63,0.97,4,234,2,0,0,0,技術員,2
3895,0.7,0.91,5,139,3,1,0,0,技術員,2
3896,0.73,0.62,4,210,4,0,0,0,技術員,2
3897,0.89,0.52,3,164,3,0,0,0,技術員,3
3898,0.17,0.61,3,241,5,1,0,0,技術員,1
3899,0.86,0.73,5,259,2,0,0,0,技術員,2
3900,0.59,0.73,3,159,3,1,0,0,技術員,2
3901,0.22,0.51,4,131,2,0,0,0,技術員,2
3902,0.55,0.57,3,266,2,0,0,0,技術員,2
3903,0.74,0.6,3,153,2,0,0,0,技術員,1
3904,0.55,0.54,3,253,2,0,0,0,技術支援,1
3905,0.67,0.94,4,141,2,1,0,0,技術支援,1
3906,0.64,0.8,3,199,3,0,0,0,技術支援,1
3907,0.58,0.71,3,205,3,0,0,0,技術支援,1
3908,0.9,0.6,4,252,3,0,0,0,技術支援,1
3909,0.89,0.9,4,153,3,0,0,0,技術支援,1
3910,0.74,0.37,2,171,4,0,0,0,技術支援,1
3911,0.78,0.91,5,150,4,0,0,0,技術支援,1
3912,0.97,0.53,4,247,3,0,0,0,技術支援,1
3913,0.52,0.92,4,150,2,1,0,0,技術支援,1
3914,0.99,0.86,4,206,2,0,0,0,技術支援,1
3915,0.76,0.44,4,192,4,1,0,0,技術員,1
3916,0.69,0.96,5,164,3,0,0,0,技術員,1
3917,0.59,0.69,3,186,3,0,0,0,技術員,1
3918,0.95,0.63,3,249,3,0,0,0,經理,1
3919,0.69,0.81,3,214,2,0,0,0,資訊科技,1
3920,0.76,0.75,4,193,4,0,0,0,資訊科技,1
3921,0.7,0.84,2,114,4,0,0,0,資訊科技,1
3922,0.87,0.6,2,122,2,0,0,0,資訊科技,1
3923,0.44,0.55,3,170,3,1,0,0,資訊科技,1
3924,0.54,0.91,3,151,3,0,0,0,產品管理,2
3925,0.55,0.75,3,156,3,0,0,0,產品管理,2
3926,0.81,0.75,5,170,3,1,0,0,產品管理,2
3927,0.5,0.55,3,188,2,0,0,0,產品管理,2
3928,0.93,0.74,4,201,3,1,0,0,資訊科技,2
3929,0.64,0.5,6,254,6,0,0,0,研發,2
3930,0.57,0.78,3,206,4,0,0,0,研發,2
3931,0.95,0.74,4,216,3,0,0,0,研發,2
3932,0.86,0.67,5,200,3,0,0,0,研發,2
3933,0.82,0.58,4,202,2,0,0,0,研發,2
3934,0.18,0.79,4,217,4,0,0,0,研發,2
3935,0.58,0.7,5,151,4,0,0,0,行銷,2
3936,0.57,0.56,3,224,2,0,0,0,業務,3
3937,0.94,0.83,5,148,3,0,0,0,財務會計,1
3938,0.2,0.97,6,224,5,1,0,0,技術支援,2
3939,0.73,0.75,2,243,5,1,0,0,技術員,2
3940,0.94,0.8,4,238,3,1,0,0,經理,2
3941,0.99,0.61,3,254,3,0,0,0,行銷,2
3942,0.22,0.49,4,218,4,0,0,0,行銷,1
3943,0.67,0.66,3,237,3,0,0,0,行銷,1
3944,0.49,0.67,4,185,2,0,0,0,業務,1
3945,0.78,0.95,4,184,3,0,0,0,業務,1
3946,0.15,0.74,2,176,3,1,0,0,業務,1
3947,0.91,0.89,4,260,3,0,0,0,業務,1
3948,0.7,0.78,4,254,4,0,0,0,業務,1
3949,0.6,0.95,3,221,3,0,0,0,業務,1
3950,0.59,0.57,5,257,2,0,0,0,業務,1
3951,0.59,0.93,3,265,3,1,0,0,業務,1
3952,0.55,0.64,3,138,3,1,0,0,業務,1
3953,0.42,0.75,3,163,2,1,0,0,業務,1
3954,0.57,0.81,3,144,3,0,0,0,業務,1
3955,0.72,0.51,3,146,2,1,0,0,業務,1
3956,0.83,0.81,3,242,6,0,0,0,業務,1
3957,0.89,0.93,4,249,3,0,0,0,業務,1
3958,0.55,0.59,3,245,3,0,0,0,業務,1
3959,0.53,0.75,4,201,2,0,0,0,業務,1
3960,0.74,0.59,4,177,4,1,0,0,業務,2
3961,0.63,0.98,4,160,2,0,0,0,業務,2
3962,0.63,0.4,6,177,2,1,0,0,業務,2
3963,0.61,0.97,4,153,3,0,0,0,財務會計,2
3964,0.76,0.79,3,197,5,0,0,0,財務會計,2
3965,0.67,0.82,4,246,4,0,0,0,財務會計,2
3966,0.51,0.95,4,258,3,0,0,0,人力資源,2
3967,0.67,0.55,3,137,3,0,0,0,人力資源,2
3968,0.16,0.94,3,178,4,0,0,0,人力資源,2
3969,0.34,0.85,4,123,4,0,0,0,人力資源,2
3970,0.58,0.73,5,162,3,1,0,0,技術員,2
3971,0.5,0.71,5,210,5,0,0,0,技術員,2
3972,0.56,0.48,4,197,3,1,0,0,技術員,3
3973,0.56,0.98,3,220,3,0,0,0,技術員,1
3974,0.74,0.71,4,133,2,0,0,0,技術員,2
3975,0.69,0.99,3,198,2,0,0,0,技術員,2
3976,0.15,0.81,4,160,5,0,0,0,技術員,2
3977,0.58,0.67,2,180,2,0,0,0,技術員,2
3978,0.8,0.79,3,217,3,0,0,0,技術員,1
3979,0.5,0.57,3,223,3,0,0,0,技術員,1
3980,0.66,0.92,4,229,2,0,0,0,技術員,1
3981,0.81,0.78,4,159,3,0,0,0,技術支援,1
3982,0.14,0.68,5,253,5,0,0,0,技術支援,1
3983,0.92,0.85,3,235,2,0,0,0,技術支援,1
3984,0.69,0.91,4,186,3,0,0,0,技術支援,1
3985,0.66,0.99,4,263,2,0,0,0,技術支援,1
3986,0.85,0.39,4,239,4,0,0,0,技術支援,1
3987,0.83,0.69,4,151,2,0,0,0,技術支援,1
3988,1,0.49,3,106,4,0,0,0,技術支援,1
3989,0.68,0.65,3,183,4,0,0,0,技術支援,1
3990,0.26,0.97,3,125,2,0,0,0,技術支援,1
3991,0.35,0.41,3,157,2,0,0,0,技術支援,1
3992,0.12,0.58,3,241,2,0,0,0,技術員,1
3993,0.91,0.93,4,184,3,0,0,0,技術員,1
3994,0.65,0.67,4,144,3,0,0,0,技術員,1
3995,0.78,0.72,3,255,4,1,0,0,經理,1
3996,0.61,0.82,3,261,4,0,0,0,資訊科技,1
3997,0.64,0.51,4,207,2,0,0,0,資訊科技,1
3998,0.58,0.73,4,205,4,0,0,0,資訊科技,1
3999,0.63,0.76,4,217,2,1,0,0,資訊科技,2
4000,0.94,0.6,4,215,2,1,0,0,資訊科技,2
4001,0.26,0.81,5,139,4,0,0,0,產品管理,2
4002,0.59,0.69,3,146,3,0,0,0,產品管理,2
4003,0.78,0.8,4,175,3,0,0,0,產品管理,2
4004,0.86,0.64,5,188,3,0,0,0,產品管理,2
4005,0.79,0.73,5,155,3,0,0,0,資訊科技,2
4006,0.89,0.73,4,171,4,0,0,0,研發,2
4007,0.34,0.99,4,184,3,0,0,0,研發,2
4008,0.29,0.77,3,164,6,0,0,0,研發,2
4009,0.71,0.89,3,244,4,0,0,0,研發,2
4010,0.93,0.58,4,222,2,0,0,0,研發,2
4011,0.94,0.76,4,231,3,1,0,0,研發,3
4012,0.91,0.72,3,213,3,0,0,0,行銷,1
4013,0.71,0.96,4,144,4,0,0,0,業務,2
4014,0.67,0.81,3,221,4,1,0,0,財務會計,2
4015,0.54,0.42,3,138,3,1,0,0,技術支援,2
4016,0.89,0.58,3,183,4,0,0,0,技術員,2
4017,0.94,0.91,3,250,3,1,0,0,經理,1
4018,0.15,0.89,3,219,6,0,0,0,行銷,1
4019,0.45,0.92,6,164,4,1,0,0,行銷,1
4020,0.92,0.67,4,161,4,1,0,0,行銷,1
4021,0.63,0.56,4,274,5,1,0,0,業務,1
4022,0.8,0.66,4,181,3,1,0,0,業務,1
4023,0.45,0.72,3,148,2,0,0,0,業務,1
4024,0.72,0.54,3,226,2,1,0,0,業務,1
4025,0.84,0.36,6,256,5,0,0,0,業務,1
4026,0.61,0.51,3,141,2,0,0,0,業務,1
4027,0.63,0.88,3,177,3,0,0,0,業務,1
4028,0.49,0.54,4,173,2,0,0,0,業務,1
4029,0.68,0.51,2,196,3,0,0,0,業務,1
4030,0.64,0.85,5,179,2,0,0,0,業務,1
4031,0.61,0.64,4,201,3,0,0,0,業務,1
4032,0.83,0.55,5,247,3,0,0,0,業務,1
4033,0.94,0.51,5,238,2,0,0,0,業務,1
4034,0.27,0.66,3,133,6,0,0,0,業務,1
4035,0.6,0.49,2,194,4,0,0,0,業務,1
4036,0.83,0.69,4,232,2,0,0,0,業務,1
4037,0.53,0.75,3,232,3,0,0,0,業務,1
4038,0.79,0.97,4,204,3,0,0,0,業務,2
4039,0.96,0.49,4,252,3,1,0,0,業務,2
4040,0.5,0.56,3,164,3,0,0,0,財務會計,2
4041,0.68,0.81,5,266,2,0,0,0,財務會計,2
4042,0.24,0.54,4,226,4,1,0,0,財務會計,2
4043,0.8,0.8,4,252,6,0,0,0,人力資源,2
4044,0.62,0.74,4,155,3,0,0,0,人力資源,2
4045,1,0.85,3,202,2,0,0,0,人力資源,2
4046,0.64,0.75,3,214,3,0,0,0,人力資源,2
4047,0.51,0.55,4,267,3,0,0,0,技術員,2
4048,0.74,0.5,4,265,3,0,0,0,技術員,2
4049,0.49,0.99,3,221,2,1,0,0,技術員,2
4050,0.96,0.83,4,132,6,0,0,0,技術員,3
4051,0.59,0.62,4,227,4,1,0,0,技術員,1
4052,0.84,0.57,4,234,3,0,0,0,技術員,2
4053,0.16,0.84,3,238,6,0,0,0,技術員,2
4054,0.62,0.75,3,149,2,1,0,0,技術員,2
4055,0.79,0.67,4,152,3,0,0,0,技術員,2
4056,0.53,0.83,4,249,3,1,0,0,技術員,1
4057,0.17,0.48,6,270,5,0,0,0,技術員,1
4058,0.57,0.76,3,200,2,0,0,0,技術支援,1
4059,0.65,0.82,4,207,2,0,0,0,技術支援,1
4060,0.69,0.74,4,266,2,1,0,0,技術支援,1
4061,0.3,0.8,6,250,3,0,0,0,技術支援,1
4062,0.99,0.92,3,220,3,0,0,0,技術支援,1
4063,0.5,0.69,4,177,2,0,0,0,技術支援,1
4064,0.54,0.96,3,147,2,0,0,0,技術支援,2
4065,0.69,0.57,4,227,4,0,0,0,技術支援,2
4066,0.5,0.85,4,272,2,0,0,0,技術支援,2
4067,0.66,0.73,3,244,3,0,0,0,技術支援,2
4068,1,0.93,5,182,3,1,0,0,技術支援,2
4069,0.15,0.61,3,146,6,1,0,0,技術員,2
4070,0.31,0.54,5,259,5,1,0,0,技術員,2
4071,0.65,0.49,4,184,4,0,0,0,技術員,2
4072,0.72,0.69,4,149,2,0,0,0,經理,2
4073,0.84,0.85,4,185,3,1,0,0,資訊科技,2
4074,0.55,0.8,3,254,2,0,0,0,資訊科技,2
4075,0.6,0.58,4,249,3,0,0,0,資訊科技,2
4076,0.84,0.48,4,269,2,0,0,0,資訊科技,2
4077,0.68,0.87,3,168,3,0,0,0,資訊科技,2
4078,0.13,1,6,225,3,0,0,0,產品管理,2
4079,0.88,0.98,3,160,2,0,0,0,產品管理,2
4080,0.64,0.57,5,149,3,1,0,0,產品管理,2
4081,0.19,0.95,5,193,3,0,0,0,產品管理,2
4082,0.83,0.88,5,171,3,1,0,0,資訊科技,2
4083,0.17,0.41,4,232,3,1,0,0,研發,2
4084,0.44,0.74,4,250,6,0,0,0,研發,2
4085,0.52,0.55,4,243,2,0,0,0,研發,2
4086,0.66,0.62,4,250,2,0,0,0,研發,2
4087,0.96,0.55,4,153,3,0,0,0,研發,2
4088,0.19,0.5,5,126,3,1,0,0,研發,2
4089,0.86,1,3,192,3,0,0,0,行銷,3
4090,0.65,0.57,3,137,4,1,0,0,業務,3
4091,0.61,0.97,3,199,3,1,0,0,財務會計,3
4092,0.53,0.96,3,181,3,1,0,0,技術支援,3
4093,0.14,0.76,5,260,6,0,0,0,技術員,3
4094,0.74,1,4,199,4,0,0,0,經理,3
4095,0.47,0.62,6,171,5,1,0,0,行銷,3
4096,0.6,0.56,4,260,3,0,0,0,行銷,3
4097,0.81,0.58,3,243,4,0,0,0,行銷,3
4098,0.95,0.59,2,154,4,0,0,0,業務,3
4099,0.98,0.8,2,201,2,0,0,0,業務,3
4100,0.52,0.8,5,234,3,0,0,0,業務,3
4101,1,0.97,3,216,3,1,0,0,業務,1
4102,0.16,0.74,5,205,4,1,0,0,業務,1
4103,0.19,0.83,3,225,4,0,0,0,業務,1
4104,0.94,0.87,3,229,3,0,0,0,業務,1
4105,0.58,0.43,6,132,3,0,0,0,業務,1
4106,0.92,0.69,4,180,3,0,0,0,業務,1
4107,0.65,0.8,4,164,4,0,0,0,業務,1
4108,0.74,0.74,5,175,3,0,0,0,業務,1
4109,0.6,0.53,5,103,2,0,0,0,業務,1
4110,1,1,5,142,4,0,0,0,業務,1
4111,0.81,0.96,4,212,3,0,0,0,業務,1
4112,0.54,0.67,2,129,3,1,0,0,業務,1
4113,0.18,0.81,5,140,4,0,0,0,業務,1
4114,0.82,0.88,4,149,2,0,0,0,業務,1
4115,0.9,0.96,2,258,2,0,0,0,業務,1
4116,0.62,0.62,4,136,2,0,0,0,業務,2
4117,0.77,0.76,2,216,3,1,0,0,財務會計,2
4118,0.58,0.86,3,151,2,0,0,0,財務會計,2
4119,0.27,0.47,5,217,6,0,0,0,財務會計,2
4120,0.78,0.72,4,219,3,0,0,0,人力資源,2
4121,0.98,0.66,3,150,3,0,0,0,人力資源,2
4122,0.75,0.5,4,98,4,0,0,0,人力資源,2
4123,0.74,0.67,5,140,3,0,0,0,人力資源,2
4124,0.9,0.99,3,259,3,1,0,0,技術員,2
4125,0.73,0.71,5,215,6,1,0,0,技術員,2
4126,0.9,0.62,4,258,3,0,0,0,技術員,2
4127,0.68,0.91,4,162,3,1,0,0,技術員,2
4128,0.9,0.74,3,260,4,0,0,0,技術員,3
4129,0.64,0.93,5,198,2,0,0,0,技術員,3
4130,0.63,0.9,2,242,3,1,0,0,技術員,3
4131,0.87,0.89,4,219,4,0,0,0,技術員,3
4132,0.6,0.55,4,204,3,0,0,0,技術員,3
4133,0.7,0.74,3,157,3,0,0,0,技術員,3
4134,0.15,0.94,5,244,6,0,0,0,技術員,3
4135,0.45,0.75,3,122,3,0,0,0,技術支援,3
4136,0.43,0.9,5,282,5,0,0,0,技術支援,1
4137,0.92,0.46,5,195,5,0,0,0,技術支援,1
4138,0.72,0.81,4,134,2,0,0,0,技術支援,1
4139,0.94,0.84,3,210,2,0,0,0,技術支援,1
4140,0.74,0.52,3,170,3,0,0,0,技術支援,1
4141,0.48,0.71,2,140,3,1,0,0,技術支援,1
4142,0.84,0.76,5,215,2,1,0,0,技術支援,1
4143,0.53,0.86,3,150,3,0,0,0,技術支援,1
4144,0.45,0.88,5,268,3,1,0,0,技術支援,2
4145,0.95,0.67,4,270,4,0,0,0,技術支援,2
4146,0.95,0.58,3,163,3,0,0,0,技術員,2
4147,0.7,0.85,3,188,2,0,0,0,技術員,2
4148,0.19,0.93,3,110,4,0,0,0,技術員,2
4149,0.74,0.91,5,135,3,0,0,0,經理,2
4150,0.54,0.59,4,228,3,0,0,0,資訊科技,2
4151,0.5,0.69,5,172,2,0,0,0,資訊科技,2
4152,0.95,0.72,3,168,5,0,0,0,資訊科技,2
4153,0.69,0.69,5,160,3,0,0,0,資訊科技,2
4154,0.24,0.74,5,282,3,0,0,0,資訊科技,2
4155,0.96,0.7,5,184,2,1,0,0,產品管理,2
4156,0.61,0.5,4,217,4,1,0,0,產品管理,2
4157,0.76,0.53,6,281,3,0,0,0,產品管理,2
4158,0.61,0.64,3,245,2,0,0,0,產品管理,2
4159,0.37,0.48,2,285,5,0,0,0,資訊科技,2
4160,0.81,0.9,4,165,3,0,0,0,研發,2
4161,0.59,0.9,3,146,3,0,0,0,研發,2
4162,0.73,0.82,3,133,3,0,0,0,研發,2
4163,0.87,0.57,2,181,6,0,0,0,研發,2
4164,0.67,0.66,6,152,3,0,0,0,研發,2
4165,0.96,0.78,2,284,3,0,0,0,研發,2
4166,0.98,0.51,3,157,3,0,0,0,行銷,2
4167,0.5,0.58,4,165,2,0,0,0,業務,3
4168,0.49,0.71,3,255,2,1,0,0,財務會計,1
4169,0.13,0.65,4,194,4,0,0,0,技術支援,2
4170,0.57,0.68,3,102,6,0,0,0,技術員,2
4171,0.51,0.94,4,247,2,0,0,0,經理,2
4172,0.99,0.69,3,206,2,0,0,0,行銷,2
4173,0.8,0.77,3,171,2,0,0,0,行銷,2
4174,0.56,0.39,5,263,4,0,0,0,行銷,2
4175,0.96,0.84,4,272,4,1,0,0,業務,2
4176,0.96,0.5,3,158,2,1,0,0,業務,2
4177,0.87,0.53,6,216,6,1,0,0,業務,2
4178,0.61,0.9,5,113,3,0,0,0,業務,2
4179,0.18,0.6,3,140,4,0,0,0,業務,1
4180,0.24,0.77,5,178,5,0,0,0,業務,1
4181,0.86,0.48,4,153,3,0,0,0,業務,1
4182,0.25,0.62,6,271,5,0,0,0,業務,1
4183,0.25,0.82,3,269,5,0,0,0,業務,1
4184,0.63,0.55,3,160,3,0,0,0,業務,1
4185,0.89,0.68,4,258,2,1,0,0,業務,1
4186,0.87,0.82,4,251,3,0,0,0,業務,3
4187,0.87,0.78,3,170,2,0,0,0,業務,1
4188,0.71,0.99,4,238,4,1,0,0,業務,3
4189,0.98,0.87,4,152,2,0,0,0,業務,3
4190,0.16,0.51,3,262,6,0,0,0,業務,1
4191,0.83,0.68,4,273,2,0,0,0,業務,1
4192,0.65,0.77,3,233,2,0,0,0,業務,3
4193,0.95,0.64,3,262,3,0,0,0,業務,1
4194,0.67,0.67,3,183,3,0,0,0,財務會計,2
4195,0.53,0.88,3,150,3,1,0,0,財務會計,3
4196,0.74,0.94,3,132,3,0,0,0,財務會計,2
4197,0.77,0.79,3,200,4,0,0,0,人力資源,2
4198,0.13,0.72,4,148,5,0,0,0,人力資源,2
4199,0.82,0.92,3,187,3,1,0,0,人力資源,2
4200,0.88,0.65,4,224,2,0,0,0,人力資源,3
4201,0.89,0.5,4,147,2,0,0,0,技術員,2
4202,0.85,0.51,3,153,4,0,0,0,技術員,2
4203,0.93,0.87,5,154,2,0,0,0,技術員,2
4204,0.62,0.7,5,270,3,0,0,0,技術員,3
4205,0.58,0.96,3,202,2,0,0,0,技術員,2
4206,0.98,0.5,4,264,3,0,0,0,技術員,3
4207,0.52,0.45,2,145,3,0,0,0,技術員,1
4208,0.76,0.49,3,138,2,1,0,0,技術員,2
4209,0.73,0.91,3,238,2,0,0,0,技術員,2
4210,0.74,0.64,4,147,5,0,0,0,技術員,2
4211,0.49,0.48,3,190,2,0,0,0,技術員,2
4212,0.91,0.97,4,183,3,0,0,0,技術支援,1
4213,0.74,0.92,5,255,3,0,0,0,技術支援,1
4214,0.86,0.82,4,252,4,0,0,0,技術支援,1
4215,0.52,0.47,6,141,5,1,0,0,技術支援,1
4216,0.95,0.81,3,260,2,0,0,0,技術支援,1
4217,0.65,0.98,3,136,3,0,0,0,技術支援,1
4218,0.7,0.56,4,182,2,0,0,0,技術支援,1
4219,0.14,0.66,6,142,5,0,0,0,技術支援,1
4220,0.92,0.53,2,261,4,0,0,0,技術支援,1
4221,0.54,0.6,3,209,2,0,0,0,技術支援,1
